RuleKey,AntecedentKey,ConsequentKey,AntecedentItems,ConsequentItems,AntecedentLength,ConsequentLength,AntecedentSupport,ConsequentSupport,Support,Confidence,ReverseConfidence,Lift,Leverage,Conviction,Kulczynski,Cosine,AllConfidence,MaxConfidence,ImbalanceRatio,ConfidenceGapVsConsequentBaseRate,ExpectedSupportUnderIndependence,ChiSquare,NonPositiveDependence,WeakPositiveDependence,DirectionalConfidenceImbalance,MisleadingCandidate,DiagnosticFlags,UndirectedPairKey
"[""22645""] -> [""22646""]","[""22645""]","[""22646""]",22645 — CERAMIC HEART FAIRY CAKE MONEY BANK,22646 — CERAMIC STRAWBERRY CAKE MONEY BANK,1,1,0.0187518979653811,0.0222694604717076,0.0099706448021054,0.5317139001349528,0.4477272727272727,23.876370997423628,0.0095530501515959,2.087891440318342,0.4897205864311127,0.4879168109202673,0.4477272727272727,0.5317139001349528,0.1132844335778321,0.5094444396632452,0.0004175946505095,9001.277592330878,False,False,False,False,,"[""22645""] || [""22646""]"
"[""22663""] -> [""85099B""]","[""22663""]","[""85099B""]",22663 — JUMBO BAG DOLLY GIRL DESIGN,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0174106690960623,0.1015538009920032,0.0095404393157202,0.5479651162790697,0.0939446797906802,5.395810997977503,0.007772319691201,1.9875594370337677,0.320954898034875,0.2268885351561424,0.0939446797906802,0.5479651162790697,0.768963922294172,0.4464113152870665,0.0017681196245191,1529.3205482656626,False,False,True,True,high directional confidence imbalance,"[""22663""] || [""85099B""]"
"[""22665""] -> [""22666""]","[""22665""]","[""22666""]",22665 — RECIPE BOX BLUE SKETCHBOOK DESIGN,22666 — RECIPE BOX PANTRY YELLOW DESIGN,1,1,0.0177902621722846,0.0419323818200222,0.0087812531632756,0.4935988620199147,0.2094146047073023,11.77130514881047,0.008035265097189,1.8919144257879903,0.3515067333636085,0.3215070925716487,0.2094146047073023,0.4935988620199147,0.473919523099851,0.4516664801998924,0.0007459880660865,3634.470252619534,False,False,False,False,,"[""22665""] || [""22666""]"
"[""22667""] -> [""22666""]","[""22667""]","[""22666""]",22667 — RECIPE BOX RETROSPOT,22666 — RECIPE BOX PANTRY YELLOW DESIGN,1,1,0.0214596619091001,0.0419323818200222,0.0095151331106387,0.4433962264150943,0.2269161134580567,10.574076815340296,0.0086152783737377,1.721274025882672,0.3351561699365755,0.3171967030410022,0.2269161134580567,0.4433962264150943,0.3799906059182715,0.401463844595072,0.0008998547369009,3476.676678402934,False,False,False,False,,"[""22666""] || [""22667""]"
"[""22694""] -> [""85123A""]","[""22694""]","[""85123A""]",22694 — WICKER STAR,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0217127239599149,0.1382731045652394,0.0075159429092013,0.3461538461538461,0.0543557833089311,2.5034069151931524,0.0045136571586958,1.3179352518413985,0.2002548147313886,0.1371694698287179,0.0543557833089311,0.3461538461538461,0.7644813278008298,0.2078807415886067,0.0030022857505055,318.0841550969404,False,False,False,False,,"[""22694""] || [""85123A""]"
"[""22698""] -> [""22697""]","[""22698""]","[""22697""]",22698 — PINK REGENCY TEACUP AND SAUCER,22697 — GREEN REGENCY TEACUP AND SAUCER,1,1,0.026141309849175,0.0342392954752505,0.0218645611904038,0.8363988383349469,0.6385809312638582,24.428038799441065,0.0209695011583679,5.903140874402763,0.7374898847994025,0.7308271677297852,0.6385809312638582,0.8363988383349469,0.2102496714848883,0.8021595428596964,0.0008950600320359,20641.038123096405,False,False,False,False,,"[""22697""] || [""22698""]"
"[""22697""] -> [""22699""]","[""22697""]","[""22699""]",22697 — GREEN REGENCY TEACUP AND SAUCER,22699 — ROSES REGENCY TEACUP AND SAUCER,1,1,0.0342392954752505,0.036036036036036,0.0261666160542565,0.7642276422764228,0.7261235955056179,21.20731707317073,0.0249327675686618,4.088536812674745,0.7451756188910204,0.7449320260228696,0.7261235955056179,0.7642276422764228,0.0407343660355709,0.7281916062403868,0.0012338484855946,21385.61734750716,False,False,False,False,,"[""22697""] || [""22699""]"
"[""22698""] -> [""22699""]","[""22698""]","[""22699""]",22698 — PINK REGENCY TEACUP AND SAUCER,22699 — ROSES REGENCY TEACUP AND SAUCER,1,1,0.026141309849175,0.036036036036036,0.0205486385261666,0.7860600193610842,0.5702247191011236,21.813165537270084,0.0196066093424125,4.505768211650564,0.6781423692311039,0.6695004508861797,0.5702247191011236,0.7860600193610842,0.2376899696048632,0.7500239833250482,0.000942029183754,17177.377811900864,False,False,False,False,,"[""22698""] || [""22699""]"
"[""22722""] -> [""22720""]","[""22722""]","[""22720""]",22722 — SET OF 6 SPICE TINS PANTRY DESIGN,22720 — SET OF 3 CAKE TINS PANTRY DESIGN,1,1,0.0211306812430407,0.035049094037858,0.0103755440834092,0.4910179640718562,0.296028880866426,14.009433839901424,0.0096349328494379,1.89584472112562,0.3935234224691412,0.3812551617873554,0.296028880866426,0.4910179640718562,0.3038674033149171,0.4559688700339982,0.0007406112339713,5243.8484418882645,False,False,False,False,,"[""22720""] || [""22722""]"
"[""22960""] -> [""22720""]","[""22960""]","[""22720""]",22960 — JAM MAKING SET WITH JARS,22720 — SET OF 3 CAKE TINS PANTRY DESIGN,1,1,0.0293298916894422,0.035049094037858,0.0096163579309646,0.3278688524590164,0.2743682310469314,9.354559981061728,0.0085883717990212,1.435658664968065,0.3011185417529739,0.2999279864643639,0.2743682310469314,0.3278688524590164,0.1044362292051755,0.2928197584211583,0.0010279861319434,3027.126160993529,False,False,False,False,,"[""22720""] || [""22960""]"
"[""22725""] -> [""22726""]","[""22725""]","[""22726""]",22725 — ALARM CLOCK BAKELIKE CHOCOLATE,22726 — ALARM CLOCK BAKELIKE GREEN,1,1,0.0138931065897358,0.0322147990687316,0.0089330903937645,0.6429872495446267,0.2772977219167321,19.959374825613093,0.0084855267565357,2.71078609852687,0.4601424857306794,0.4222545435163846,0.2772977219167321,0.6429872495446267,0.4928522804628999,0.610772450475895,0.0004475636372288,6661.512161817377,False,False,False,False,,"[""22725""] || [""22726""]"
"[""22725""] -> [""22727""]","[""22725""]","[""22727""]",22725 — ALARM CLOCK BAKELIKE CHOCOLATE,22727 — ALARM CLOCK BAKELIKE RED,1,1,0.0138931065897358,0.0344923575260653,0.0096163579309646,0.6921675774134791,0.2787967718268525,20.067273653023506,0.0091371519313237,3.136471572296984,0.4854821746201658,0.4392881584405514,0.2787967718268525,0.6921675774134791,0.5313315926892951,0.6576752198874137,0.0004792059996409,7230.90593874598,False,False,False,False,,"[""22725""] || [""22727""]"
"[""22726""] -> [""22727""]","[""22726""]","[""22727""]",22726 — ALARM CLOCK BAKELIKE GREEN,22727 — ALARM CLOCK BAKELIKE RED,1,1,0.0322147990687316,0.0344923575260653,0.0211559874481222,0.6567164179104478,0.6133528980190756,19.039476133638484,0.0200448230810132,2.8125657411197227,0.6350346579647617,0.6346644137668973,0.6133528980190756,0.6567164179104478,0.05,0.6222240603843824,0.001111164367109,15292.005064188746,False,False,False,False,,"[""22726""] || [""22727""]"
"[""22728""] -> [""22726""]","[""22728""]","[""22726""]",22728 — ALARM CLOCK BAKELIKE PINK,22726 — ALARM CLOCK BAKELIKE GREEN,1,1,0.0245217127239599,0.0322147990687316,0.013488207308432,0.5500515995872033,0.4186959937156323,17.07450040006907,0.0126982452602084,2.1508804121614653,0.4843737966514178,0.4799004074639207,0.4186959937156323,0.5500515995872033,0.1778818022235225,0.5178368005184716,0.0007899620482235,8543.928155075506,False,False,False,False,,"[""22726""] || [""22728""]"
"[""22729""] -> [""22726""]","[""22729""]","[""22726""]",22729 — ALARM CLOCK BAKELIKE ORANGE,22726 — ALARM CLOCK BAKELIKE GREEN,1,1,0.0154873975098694,0.0322147990687316,0.0098694199817795,0.6372549019607843,0.3063629222309504,19.78143339032392,0.0093704965829015,2.667948391756469,0.4718089120958674,0.4418498319233626,0.3063629222309504,0.6372549019607843,0.4421404682274248,0.6050401028920526,0.000498923398878,7299.011723586866,False,False,False,False,,"[""22726""] || [""22729""]"
"[""22730""] -> [""22726""]","[""22730""]","[""22726""]",22730 — ALARM CLOCK BAKELIKE IVORY,22726 — ALARM CLOCK BAKELIKE GREEN,1,1,0.0188784289907885,0.0322147990687316,0.0112865674663427,0.5978552278820375,0.3503534956794972,18.558403130390097,0.0106784026696711,2.4065591996490867,0.4741043617807673,0.4576687328174542,0.3503534956794972,0.5978552278820375,0.3350286077558805,0.5656404288133058,0.0006081647966715,7803.015781636162,False,False,False,False,,"[""22726""] || [""22730""]"
"[""22728""] -> [""22727""]","[""22728""]","[""22727""]",22728 — ALARM CLOCK BAKELIKE PINK,22727 — ALARM CLOCK BAKELIKE RED,1,1,0.0245217127239599,0.0344923575260653,0.0150318858184026,0.6130030959752322,0.4358033749082905,17.772142582947374,0.0141860741359763,2.494871748152647,0.5244032354417614,0.5168644097393793,0.4358033749082905,0.6130030959752322,0.2266973532796318,0.5785107384491668,0.0008458116824262,9982.7552789994,False,False,False,False,,"[""22727""] || [""22728""]"
"[""22729""] -> [""22727""]","[""22729""]","[""22727""]",22729 — ALARM CLOCK BAKELIKE ORANGE,22727 — ALARM CLOCK BAKELIKE RED,1,1,0.0154873975098694,0.0344923575260653,0.01072983095455,0.69281045751634,0.3110785033015407,20.08591198768576,0.0101956341024913,3.143035516989618,0.5019444804089404,0.4642396366057498,0.3110785033015407,0.69281045751634,0.4842037395228886,0.6583180999902746,0.0005341968520587,8089.527193090729,False,False,False,False,,"[""22727""] || [""22729""]"
"[""22730""] -> [""22727""]","[""22730""]","[""22727""]",22730 — ALARM CLOCK BAKELIKE IVORY,22727 — ALARM CLOCK BAKELIKE RED,1,1,0.0188784289907885,0.0344923575260653,0.0127037149509059,0.672922252010724,0.3683052090975788,19.509314534450304,0.0120525534286252,2.9519209069080143,0.5206137305541514,0.4978360882190275,0.3683052090975788,0.672922252010724,0.3839452395768513,0.6384298944846586,0.0006511615222807,9306.01691706956,False,False,False,False,,"[""22727""] || [""22730""]"
"[""22730""] -> [""22728""]","[""22730""]","[""22728""]",22730 — ALARM CLOCK BAKELIKE IVORY,22728 — ALARM CLOCK BAKELIKE PINK,1,1,0.0188784289907885,0.0245217127239599,0.0089330903937645,0.4731903485254692,0.3642930856553148,19.296790312004585,0.0084701589813727,1.8516712526919237,0.418741717090392,0.4151866714703845,0.3642930856553148,0.4731903485254692,0.1637298091042584,0.4486686358015093,0.0004629314123917,6398.807104144563,False,False,False,False,,"[""22728""] || [""22730""]"
"[""22734""] -> [""22910""]","[""22734""]","[""22910""]",22734 — SET OF 6 RIBBONS VINTAGE CHRISTMAS,22910 — PAPER CHAIN KIT VINTAGE CHRISTMAS,1,1,0.0191314910416034,0.0361119546512804,0.007971454600668,0.4166666666666667,0.2207428170988087,11.538192011212333,0.0072805790637623,1.6523795063120907,0.3187047418827377,0.3032757388766373,0.2207428170988087,0.4166666666666667,0.3592077087794432,0.3805547120153862,0.0006908755369057,3206.768589712533,False,False,False,False,,"[""22734""] || [""22910""]"
"[""22734""] -> [""22952""]","[""22734""]","[""22952""]",22734 — SET OF 6 RIBBONS VINTAGE CHRISTMAS,22952 — 60 CAKE CASES VINTAGE CHRISTMAS,1,1,0.0191314910416034,0.0289502986132199,0.0078702297803421,0.4113756613756613,0.2718531468531468,14.209720834720834,0.0073163674017715,1.6496934252773163,0.3416144041144041,0.3344155619641049,0.2718531468531468,0.4113756613756613,0.2441787287602265,0.3824253627624414,0.0005538623785705,4009.6814538912577,False,False,False,False,,"[""22734""] || [""22952""]"
"[""22737""] -> [""22739""]","[""22737""]","[""22739""]",22737 — RIBBON REEL CHRISTMAS PRESENT,22739 — RIBBON REEL CHRISTMAS SOCK BAUBLE,1,1,0.0124759591051725,0.015209029253973,0.0075918615244457,0.6085192697768763,0.4991680532445923,40.01039511564567,0.0074021142974438,2.515554137708764,0.5538436615107343,0.5511382578413009,0.4991680532445923,0.6085192697768763,0.1360201511335013,0.5933102405229033,0.0001897472270019,11733.224420824024,False,False,False,False,,"[""22737""] || [""22739""]"
"[""22746""] -> [""22745""]","[""22746""]","[""22745""]",22746 — POPPY'S PLAYHOUSE LIVINGROOM,22745 — POPPY'S PLAYHOUSE BEDROOM,1,1,0.014272699665958,0.0177902621722846,0.011666160542565,0.8173758865248227,0.6557610241820768,45.9451287793953,0.0114122454736013,5.378313515872152,0.7365684553534497,0.7321224272546571,0.6557610241820768,0.8173758865248227,0.1724565756823821,0.7995856243525381,0.0002539150689636,20934.649314303533,False,False,False,False,,"[""22745""] || [""22746""]"
"[""22747""] -> [""22745""]","[""22747""]","[""22745""]",22747 — POPPY'S PLAYHOUSE BATHROOM,22745 — POPPY'S PLAYHOUSE BEDROOM,1,1,0.0101730944427573,0.0177902621722846,0.0087812531632756,0.8631840796019901,0.4935988620199147,48.52003142183818,0.0086002711460355,7.17906026557712,0.6783914708109524,0.6527378335942001,0.4935988620199147,0.8631840796019901,0.3970976253298153,0.8453938174297054,0.00018098201724,16611.098345486338,False,False,False,False,,"[""22745""] || [""22747""]"
"[""22745""] -> [""22748""]","[""22745""]","[""22748""]",22745 — POPPY'S PLAYHOUSE BEDROOM,22748 — POPPY'S PLAYHOUSE KITCHEN,1,1,0.0177902621722846,0.0187772041704625,0.0140955562303876,0.7923186344238976,0.7506738544474393,42.19577244999291,0.0137615048453326,4.724654968960033,0.7714962444356684,0.7712151990550489,0.7506738544474393,0.7923186344238976,0.043918918918919,0.773541430253435,0.000334051385055,23244.47223722169,False,False,False,False,,"[""22745""] || [""22748""]"
"[""22747""] -> [""22746""]","[""22747""]","[""22746""]",22747 — POPPY'S PLAYHOUSE BATHROOM,22746 — POPPY'S PLAYHOUSE LIVINGROOM,1,1,0.0101730944427573,0.014272699665958,0.008907784188683,0.8756218905472637,0.6241134751773051,61.34942309727956,0.0087625866670281,7.9252474946856974,0.7498676828622843,0.7392478752426513,0.6241134751773051,0.8756218905472637,0.263843648208469,0.8613491908813056,0.0001451975216549,21417.18492643592,False,False,False,False,,"[""22746""] || [""22747""]"
"[""22746""] -> [""22748""]","[""22746""]","[""22748""]",22746 — POPPY'S PLAYHOUSE LIVINGROOM,22748 — POPPY'S PLAYHOUSE KITCHEN,1,1,0.014272699665958,0.0187772041704625,0.0119951412086243,0.8404255319148937,0.6388140161725068,44.75775649480989,0.0117271398129329,6.148996187198437,0.7396197740437003,0.7327179602933644,0.6388140161725068,0.8404255319148937,0.2139423076923077,0.8216483277444311,0.0002680013956913,20965.04084535021,False,False,False,False,,"[""22746""] || [""22748""]"
"[""22747""] -> [""22748""]","[""22747""]","[""22748""]",22747 — POPPY'S PLAYHOUSE BATHROOM,22748 — POPPY'S PLAYHOUSE KITCHEN,1,1,0.0101730944427573,0.0187772041704625,0.0090343152140904,0.8880597014925372,0.4811320754716981,47.29456491129259,0.0088432929426934,8.765590309410527,0.6845958884821177,0.653661997764809,0.4811320754716981,0.8880597014925372,0.4320203303684879,0.8692824973220746,0.000191022271397,16656.744013445674,False,False,False,False,,"[""22747""] || [""22748""]"
"[""22750""] -> [""22749""]","[""22750""]","[""22749""]",22750 — FELTCRAFT PRINCESS LOLA DOLL,22749 — FELTCRAFT PRINCESS CHARLOTTE DOLL,1,1,0.0163731146877214,0.0173347504808178,0.0101477882376758,0.6197836166924267,0.5854014598540147,35.753823937544425,0.0098639643799704,2.58448949771915,0.6025925382732207,0.6023472702730108,0.5854014598540147,0.6197836166924267,0.0408163265306121,0.6024488662116088,0.0002838238577054,14014.93474024292,False,False,False,False,,"[""22749""] || [""22750""]"
"[""22751""] -> [""22750""]","[""22751""]","[""22750""]",22751 — FELTCRAFT PRINCESS OLIVIA DOLL,22750 — FELTCRAFT PRINCESS LOLA DOLL,1,1,0.0117926915679724,0.0163731146877214,0.0077183925498532,0.6545064377682404,0.4714064914992272,39.97446119760399,0.0075253094583338,2.8470194320218747,0.5629564646337337,0.5554624951263437,0.4714064914992272,0.6545064377682404,0.224009900990099,0.638133323080519,0.0001930830915193,11923.36965526453,False,False,False,False,,"[""22750""] || [""22751""]"
"[""22804""] -> [""85123A""]","[""22804""]","[""85123A""]",22804 — CANDLEHOLDER PINK HANGING HEART,85123A — WHITE HANGING HEART T-LIGHT HOLDER,1,1,0.0169551574045956,0.1382731045652394,0.0120710598238688,0.7119402985074627,0.087298682284041,5.148798103188304,0.009726617571143,2.991487149954868,0.3996194903957518,0.2493019252324544,0.087298682284041,0.7119402985074627,0.8474456425667314,0.5736671939422233,0.0023444422527257,1882.409653357129,False,False,True,True,high directional confidence imbalance,"[""22804""] || [""85123A""]"
"[""22866""] -> [""22865""]","[""22866""]","[""22865""]",22866 — HAND WARMER SCOTTY DOG DESIGN,22865 — HAND WARMER OWL DESIGN,1,1,0.0274066201032493,0.030671120558761,0.0164237270978844,0.5992613111726685,0.5354785478547854,19.538292056352446,0.0155831353485894,2.418855245241617,0.5673699295137269,0.5664729267072657,0.5354785478547854,0.5992613111726685,0.0783718104495747,0.5685901906139075,0.0008405917492949,12108.631937472235,False,False,False,False,,"[""22865""] || [""22866""]"
"[""22867""] -> [""22865""]","[""22867""]","[""22865""]",22867 — HAND WARMER BIRD DESIGN,22865 — HAND WARMER OWL DESIGN,1,1,0.0266727401558862,0.030671120558761,0.0157657657657657,0.5910815939278936,0.514026402640264,19.271600879253008,0.014947682936812,2.370470159932867,0.5525539982840788,0.5512091666451389,0.514026402640264,0.5910815939278936,0.0961655508216676,0.5604104733691326,0.0008180828289536,11439.141055340877,False,False,False,False,,"[""22865""] || [""22867""]"
"[""22867""] -> [""22866""]","[""22867""]","[""22866""]",22867 — HAND WARMER BIRD DESIGN,22866 — HAND WARMER SCOTTY DOG DESIGN,1,1,0.0266727401558862,0.0274066201032493,0.0140449438202247,0.5265654648956356,0.5124653739612188,19.213075633255716,0.0133139341636596,2.054335515854058,0.5195154194284273,0.519467581166337,0.5124653739612188,0.5265654648956356,0.018331226295828,0.4991588447923862,0.000731009656565,10122.14319823459,False,False,False,False,,"[""22866""] || [""22867""]"
"[""22909""] -> [""22910""]","[""22909""]","[""22910""]",22909 — SET OF 20 VINTAGE CHRISTMAS NAPKINS,22910 — PAPER CHAIN KIT VINTAGE CHRISTMAS,1,1,0.0274825387184937,0.0361119546512804,0.0111600364409353,0.4060773480662983,0.3090399439383322,11.24495619214285,0.010167588249031,1.6229184763545883,0.3575586460023152,0.3542514938303513,0.3090399439383322,0.4060773480662983,0.1645752895752896,0.3699653934150179,0.0009924481919043,4391.137448414146,False,False,False,False,,"[""22909""] || [""22910""]"
"[""22909""] -> [""22952""]","[""22909""]","[""22952""]",22909 — SET OF 20 VINTAGE CHRISTMAS NAPKINS,22952 — 60 CAKE CASES VINTAGE CHRISTMAS,1,1,0.0274825387184937,0.0289502986132199,0.013386982488106,0.4871086556169429,0.4624125874125874,16.825686744195032,0.0125913547855563,1.893285414193973,0.4747606215147651,0.474600014533183,0.4624125874125874,0.4871086556169429,0.0340975896531451,0.4581583570037229,0.0007956277025497,8338.139105291355,False,False,False,False,,"[""22909""] || [""22952""]"
"[""22952""] -> [""22910""]","[""22952""]","[""22910""]",22952 — 60 CAKE CASES VINTAGE CHRISTMAS,22910 — PAPER CHAIN KIT VINTAGE CHRISTMAS,1,1,0.0289502986132199,0.0361119546512804,0.0125771839254985,0.4344405594405595,0.3482831114225648,12.030380621480832,0.0115317320548369,1.7043090013584778,0.3913618354315621,0.388983688308543,0.3482831114225648,0.4344405594405595,0.1364513018322083,0.398328604789279,0.0010454518706616,5370.19388006347,False,False,False,False,,"[""22910""] || [""22952""]"
"[""22960""] -> [""22961""]","[""22960""]","[""22961""]",22960 — JAM MAKING SET WITH JARS,22961 — JAM MAKING SET PRINTED,1,1,0.0293298916894422,0.0303674460977831,0.0123747342848466,0.4219154443485763,0.4075,13.89367558239862,0.0114840603799136,1.6773195969741337,0.4147077221742882,0.4146450814516492,0.4075,0.4219154443485763,0.0219251336898396,0.3915479982507931,0.0008906739049329,6216.792029101758,False,False,False,False,,"[""22960""] || [""22961""]"
"[""23171""] -> [""23170""]","[""23171""]","[""23170""]",23171 — REGENCY TEA PLATE GREEN,23170 — REGENCY TEA PLATE ROSES,1,1,0.0096416641360461,0.0112612612612612,0.008072679420994,0.837270341207349,0.7168539325842697,74.3496062992126,0.0079641021221646,6.075959023539665,0.7770621368958093,0.7747261043302087,0.7168539325842697,0.837270341207349,0.1262327416173569,0.8260090799460877,0.0001085772988293,23574.021356150097,False,False,False,False,,"[""23170""] || [""23171""]"
"[""23200""] -> [""23199""]","[""23200""]","[""23199""]",23200 — JUMBO BAG PEARS,23199 — JUMBO BAG APPLES,1,1,0.0150571920234841,0.0247494685696932,0.0102743192630833,0.6823529411764706,0.4151329243353783,27.57040779501985,0.0099016617623502,3.0702331545028176,0.5487429327559245,0.5322284959483423,0.4151329243353783,0.6823529411764706,0.3281919451585262,0.6576034726067773,0.000372657500733,10823.110053912893,False,False,False,False,,"[""23199""] || [""23200""]"
"[""23201""] -> [""23199""]","[""23201""]","[""23199""]",23201 — JUMBO BAG ALPHABET,23199 — JUMBO BAG APPLES,1,1,0.0229274218038262,0.0247494685696932,0.009894726186861,0.4315673289183223,0.3997955010224948,17.437438210159943,0.0093272846815431,1.715683459176423,0.4156814149704085,0.4153777515585548,0.3997955010224948,0.4315673289183223,0.0482250502344273,0.406817860348629,0.0005674415053178,6357.982405745052,False,False,False,False,,"[""23199""] || [""23201""]"
"[""23202""] -> [""23199""]","[""23202""]","[""23199""]",23202 — JUMBO BAG VINTAGE LEAF,23199 — JUMBO BAG APPLES,1,1,0.0222441542666261,0.0247494685696932,0.0092114586496608,0.4141069397042093,0.3721881390593047,16.73195279074799,0.0086609276527796,1.6645538196645429,0.393147539381757,0.3925884502377182,0.3721881390593047,0.4141069397042093,0.0663094440723375,0.389357471134516,0.0005505309968812,5646.422937768102,False,False,False,False,,"[""23199""] || [""23202""]"
"[""23199""] -> [""23203""]","[""23199""]","[""23203""]",23199 — JUMBO BAG APPLES,23203 — JUMBO BAG VINTAGE DOILY,1,1,0.0247494685696932,0.0311519384553092,0.0108057495697945,0.4366053169734151,0.346872461413485,14.015349882633204,0.0100347556481098,1.7196613506183442,0.39173888919345,0.3891610989870176,0.346872461413485,0.4366053169734151,0.1419753086419753,0.4054533785181059,0.0007709939216846,5462.151673909268,False,False,False,False,,"[""23199""] || [""23203""]"
"[""23199""] -> [""23206""]","[""23199""]","[""23206""]",23199 — JUMBO BAG APPLES,23206 — LUNCH BAG APPLE DESIGN,1,1,0.0247494685696932,0.0262172284644194,0.0092367648547423,0.3732106339468302,0.3523166023166023,14.235319894829097,0.0085879023828777,1.553604487050241,0.3627636181317162,0.3626131582010951,0.3523166023166023,0.3732106339468302,0.0351728320194057,0.3469934054824107,0.0006488624718646,4729.510961154535,False,False,False,False,,"[""23199""] || [""23206""]"
"[""23199""] -> [""85099B""]","[""23199""]","[""85099B""]",23199 — JUMBO BAG APPLES,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0247494685696932,0.1015538009920032,0.0138171879744913,0.558282208588957,0.1360578121106404,5.497403377672869,0.0113037853687068,2.0339823671986594,0.3471700103497987,0.2756059793272085,0.1360578121106404,0.558282208588957,0.6827896512935884,0.4567284075969538,0.0025134026057844,2292.71699312622,False,False,True,True,high directional confidence imbalance,"[""23199""] || [""85099B""]"
"[""23200""] -> [""23202""]","[""23200""]","[""23202""]",23200 — JUMBO BAG PEARS,23202 — JUMBO BAG VINTAGE LEAF,1,1,0.0150571920234841,0.0222441542666261,0.0079461483955865,0.5277310924369748,0.3572241183162685,23.72448446955574,0.007611213893394,2.0703371110724462,0.4424776053766216,0.4341869115990019,0.3572241183162685,0.5277310924369748,0.2448275862068966,0.5054869381703486,0.0003349345021925,7097.076860961968,False,False,False,False,,"[""23200""] || [""23202""]"
"[""23200""] -> [""23203""]","[""23200""]","[""23203""]",23200 — JUMBO BAG PEARS,23203 — JUMBO BAG VINTAGE DOILY,1,1,0.0150571920234841,0.0311519384553092,0.0093632958801498,0.6218487394957983,0.3005686433793664,19.961799179460574,0.0088942351609244,2.5620648738626266,0.4612086914375823,0.4323288470798833,0.3005686433793664,0.6218487394957983,0.4368131868131868,0.590696801040489,0.0004690607192253,6983.842544978477,False,False,False,False,,"[""23200""] || [""23203""]"
"[""23202""] -> [""23201""]","[""23202""]","[""23201""]",23202 — JUMBO BAG VINTAGE LEAF,23201 — JUMBO BAG ALPHABET,1,1,0.0222441542666261,0.0229274218038262,0.008022067010831,0.3606370875995449,0.3498896247240618,15.729508999540416,0.0075120659032907,1.52819714632462,0.3552633561618034,0.3552227121705246,0.3498896247240618,0.3606370875995449,0.018392370572207,0.3377096657957186,0.0005100011075403,4576.815337926067,False,False,False,False,,"[""23201""] || [""23202""]"
"[""23201""] -> [""23203""]","[""23201""]","[""23203""]",23201 — JUMBO BAG ALPHABET,23203 — JUMBO BAG VINTAGE DOILY,1,1,0.0229274218038262,0.0311519384553092,0.0093632958801498,0.4083885209713024,0.3005686433793664,13.10957010130137,0.0086490622471781,1.6376424323871082,0.3544785821753344,0.3503552250503056,0.3005686433793664,0.4083885209713024,0.1839275608375778,0.3772365825159932,0.0007142336329717,4372.081263994989,False,False,False,False,,"[""23201""] || [""23203""]"
"[""23201""] -> [""85099B""]","[""23201""]","[""85099B""]",23201 — JUMBO BAG ALPHABET,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0229274218038262,0.1015538009920032,0.0104767689037351,0.4569536423841059,0.1031647146772987,4.499621264004568,0.0081484020726097,1.654455805490335,0.2800591785307024,0.2171209159369698,0.1031647146772987,0.4569536423841059,0.6896781354051054,0.3553998413921027,0.0023283668311254,1283.6528029432632,False,False,False,False,,"[""23201""] || [""85099B""]"
"[""23202""] -> [""23203""]","[""23202""]","[""23203""]",23202 — JUMBO BAG VINTAGE LEAF,23203 — JUMBO BAG VINTAGE DOILY,1,1,0.0222441542666261,0.0311519384553092,0.0130580018220467,0.5870307167235495,0.4191714053614947,18.844115192565216,0.0123650532973424,2.346053570517309,0.5031010610425221,0.4960508950897838,0.4191714053614947,0.5870307167235495,0.220828105395232,0.5558787782682402,0.0006929485247043,9204.027164090145,False,False,False,False,,"[""23202""] || [""23203""]"
"[""23202""] -> [""85099B""]","[""23202""]","[""85099B""]",23202 — JUMBO BAG VINTAGE LEAF,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0222441542666261,0.1015538009920032,0.0107551371596315,0.4835039817974971,0.1059058061300772,4.761062383431322,0.0084961587440031,1.7395026628370682,0.2947048939637872,0.2262871603944115,0.1059058061300772,0.4835039817974971,0.7015894336243563,0.3819501808054939,0.0022589784156283,1437.4198407714784,False,False,False,False,,"[""23202""] || [""85099B""]"
"[""23209""] -> [""23203""]","[""23209""]","[""23203""]",23209 — LUNCH BAG VINTAGE DOILY,23203 — JUMBO BAG VINTAGE DOILY,1,1,0.0277862131794716,0.0311519384553092,0.0127543273610689,0.459016393442623,0.4094232331437855,14.73476182232225,0.0118887329581959,1.790900962249277,0.4342198132932042,0.4335112176971648,0.4094232331437855,0.459016393442623,0.0728767123287671,0.4278644549873138,0.000865594402873,6850.3416440569645,False,False,False,False,,"[""23203""] || [""23209""]"
"[""23203""] -> [""85099B""]","[""23203""]","[""85099B""]",23203 — JUMBO BAG VINTAGE DOILY,85099B — JUMBO BAG RED RETROSPOT,1,1,0.0311519384553092,0.1015538009920032,0.0146016803320174,0.4687246141348497,0.1437827062048342,4.615529990568832,0.0114380825736118,1.6911120351358473,0.306253660169842,0.2596044943469304,0.1437827062048342,0.4687246141348497,0.596100278551532,0.3671708131428465,0.0031635977584056,1877.3723713059228,False,False,False,False,,"[""23203""] || [""85099B""]"
