StockCode,LineCount,TotalQuantity,Revenue,DescriptionVariants,RepresentativeDescription,TransactionCount,Support,SupportPercentage
90203,34,71,534.27,1,SILVER CHARM NECKLACE 70CM,34,0.000842710553710405,0.0843
16161G,33,975,97.5,1,WRAP BAD HAIR DAY,33,0.0008179249491895108,0.0818
20621,33,207,451.67,1,ECONOMY PASSPORT COVER,33,0.0008179249491895108,0.0818
20865,33,251,500.49,1,PATCHWORK PENCIL CASE BUTTERFLY,33,0.0008179249491895108,0.0818
21099,34,13290,1516.64,1,SET/6 STRAWBERRY PAPER CUPS,33,0.0008179249491895108,0.0818
23421,33,160,349.2,1,PANTRY HOOK SPATULA,33,0.0008179249491895108,0.0818
23428,33,77,675.91,1,IVORY RETRO KITCHEN WALL CLOCK,33,0.0008179249491895108,0.0818
23472,33,58,894.42,1,NINE DRAWER OFFICE TIDY,33,0.0008179249491895108,0.0818
23661,34,219,393.59,1,MILK MAIDS MUG,33,0.0008179249491895108,0.0818
35809B,33,104,227.54000000000002,1,ENAMEL BLUE RIM TEA CONTAINER,33,0.0008179249491895108,0.0818
37410,33,25707,3288.65,1,BLACK AND WHITE PAISLEY FLOWER MUG,33,0.0008179249491895108,0.0818
46307,33,51,246.03,1,ROSES BLUE BASE CUSHION COVER,33,0.0008179249491895108,0.0818
77081,33,242,308.38,1,FLOWER WINDMILL,33,0.0008179249491895108,0.0818
79030A,33,171,438.25,1,"TUMBLER, ENGLISH ROSE",33,0.0008179249491895108,0.0818
84509E,33,163,338.6,2,SET OF 4 CAROUSEL PLACEMATS,33,0.0008179249491895108,0.0818
84666,33,226,892.7,1,SQUARE CHERRY BLOSSOM CABINET,33,0.0008179249491895108,0.0818
84856S,33,467,1877.21,1,SMALL TAHITI BEACH BAG,33,0.0008179249491895108,0.0818
85028S,34,430,656.82,1,FRENCH CHATEAU SMALL FRUITBOWL,33,0.0008179249491895108,0.0818
90018B,33,41,173.1,1,GOLD M.O.P ORBIT DROP EARRINGS,33,0.0008179249491895108,0.0818
90042A,33,63,160.79,1,FRESHWATER PEARL BRACELET GOLD,33,0.0008179249491895108,0.0818
90082A,33,60,385.46,1,DIAMANTE BOW BROOCH GREEN COLOUR,33,0.0008179249491895108,0.0818
90144,33,53,199.45,1,SILVER DROP EARRINGS WITH FLOWER,33,0.0008179249491895108,0.0818
90174,33,51,128.66,1,BUTTERFLY HAIR BAND,33,0.0008179249491895108,0.0818
16049,32,3169,560.48,1,TEATIME GEL PENS ASST,32,0.0007931393446686165,0.0793
17013D,32,1069,575.76,1,ORIGAMI ROSE INCENSE IN TUBE,32,0.0007931393446686165,0.0793
20991,32,7084,884.5600000000002,1,JAZZ HEARTS MAGNETIC MEMO PAD,32,0.0007931393446686165,0.0793
20993,32,10967,1334.1100000000001,1,JAZZ HEARTS MEMO PAD,32,0.0007931393446686165,0.0793
21087,33,260,168.08,1,SET/6 POSIES PAPER CUPS,32,0.0007931393446686165,0.0793
21663,32,76,488.16,1,VINTAGE GLASS SUGAR CADDY,32,0.0007931393446686165,0.0793
21780,32,203,1745.85,1,MA CAMPAGNE 4 DRAWER WALL SHELF,32,0.0007931393446686165,0.0793
22856,32,877,1059.8500000000001,1,ASSORTED EASTER DECORATIONS BELLS,32,0.0007931393446686165,0.0793
22873,32,121,266.71,2,NUMBER TILE COTTAGE GARDEN 5,32,0.0007931393446686165,0.0793
23069,32,88,556.21,1,EDWARDIAN PHOTO FRAME,32,0.0007931393446686165,0.0793
23420,32,164,351.37,1,PANTRY HOOK TEA STRAINER,32,0.0007931393446686165,0.0793
23520,32,167,600.55,1,EMBROIDERED RIBBON REEL RUBY,32,0.0007931393446686165,0.0793
23522,32,354,727.4399999999999,2,WALL ART DOG AND BALL,32,0.0007931393446686165,0.0793
23538,32,331,1329.54,1,WALL ART VINTAGE HEART,32,0.0007931393446686165,0.0793
23557,32,350,3930.27,1,LANDMARK FRAME BAKER STREET,32,0.0007931393446686165,0.0793
23575,34,179,367.34999999999997,1,SNACK TRAY PAISLEY PARK,32,0.0007931393446686165,0.0793
35819B,35,385,192.3,1,"ACRYLIC HANGING JEWEL,BLUE",32,0.0007931393446686165,0.0793
37462B,32,170,87.28,1,"PET MUG, BUDGIE",32,0.0007931393446686165,0.0793
46775A,32,83,1044.23,1,BUBBLE GUM CHUNKY KNITTED THROW,32,0.0007931393446686165,0.0793
47420,33,360,68.4,1,ASSORTED COLOUR SUCTION CUP HOOK,32,0.0007931393446686165,0.0793
47598,32,138,89.12,1,NEW ENGLAND EGG WARMER,32,0.0007931393446686165,0.0793
72133,34,115,130.13,1,COLUMBIAN CANDLE RECTANGLE,32,0.0007931393446686165,0.0793
78124,32,736,986.11,1,MAGAZINE RACK GEBRA ASSORTED,32,0.0007931393446686165,0.0793
84482,33,75,293.02,1,BUTTONS DESIGN JEWELLERY BOX,32,0.0007931393446686165,0.0793
84559D,32,149,130.09,1,3D SHEET OF SEA WORLD STICKERS,32,0.0007931393446686165,0.0793
84576,32,96,337.04,1,BLUE CAT BISCUIT BARREL PINK HEART,32,0.0007931393446686165,0.0793
84671B,33,109,306.77,1,CROCHET BEAR WITH BLUE STRIPES,32,0.0007931393446686165,0.0793
84806B,32,450,568.02,1,WHITE CANDYSTUFT ARTIFICIAL FLOWER,32,0.0007931393446686165,0.0793
84824,32,38,676.4499999999999,1,DANISH ROSE UMBRELLA STAND,32,0.0007931393446686165,0.0793
84827,34,1089,530.09,1,ASS DES PHONE SPONGE CRAFT STICKER,32,0.0007931393446686165,0.0793
85033G,33,236,376.05,1,SET/6 GOLD REINDEER T-LIGHT CANDLES,32,0.0007931393446686165,0.0793
85161,33,51,863.85,1,ACRYLIC GEOMETRIC LAMP,32,0.0007931393446686165,0.0793
90003D,32,60,226.17,1,CRYSTAL PAIR HEART HAIR SLIDES,32,0.0007931393446686165,0.0793
90166,32,41,173.18,1,PINK & WHITE ROSEBUD RING,32,0.0007931393446686165,0.0793
90183A,32,54,158.61,1,AMBER DROP EARRINGS W LONG BEADS,32,0.0007931393446686165,0.0793
90186B,32,58,171.22000000000003,1,CRYSTAL HOOP EARRING FLORAL LEAF,32,0.0007931393446686165,0.0793
90199B,32,37,234.98,1,5 STRAND GLASS NECKLACE AMETHYST,32,0.0007931393446686165,0.0793
90199C,36,105,623.39,1,5 STRAND GLASS NECKLACE CRYSTAL,32,0.0007931393446686165,0.0793
16047,31,10612,1054.7,1,POP ART PEN CASE & PENS,31,0.0007683537401477222,0.0768
20664,31,57,155.41,1,TROPICAL HOLIDAY PURSE,31,0.0007683537401477222,0.0768
20786,32,99,3533.9,1,BLACK RETRO BAR STOOL,31,0.0007683537401477222,0.0768
21228,32,97,122.57,1,"POCKET MIRROR ""GLAMOROUS""",31,0.0007683537401477222,0.0768
21420,32,120,332.16,1,OYSTER TRINKET BOX,31,0.0007683537401477222,0.0768
22875,31,124,272.56,2,NUMBER TILE COTTAGE GARDEN 7,31,0.0007683537401477222,0.0768
23457,31,112,549.88,2,LARGE PARLOUR PICTURE FRAME,31,0.0007683537401477222,0.0768
23475,31,286,242.17999999999998,1,WOODLAND SMALL PINK FELT HEART,31,0.0007683537401477222,0.0768
23496,31,112,154.52,1,PANTRY KITCHEN THERMOMETER,31,0.0007683537401477222,0.0768
23532,31,210,901.58,1,WALL ART WORK REST AND PLAY,31,0.0007683537401477222,0.0768
23597,31,249,679.07,1,PAPER BUNTING PAISLEY PARK,31,0.0007683537401477222,0.0768
35607A,31,554,118.43,1,PINK FLUFFY CHRISTMAS DECORATION,31,0.0007683537401477222,0.0768
72812,31,105,288.46000000000004,2,LARGE ZINC GLASS CANDLEHOLDER,31,0.0007683537401477222,0.0768
84306,31,48,557.4799999999999,1,S/3 PINK SQUARE PLANTERS ROSES,31,0.0007683537401477222,0.0768
84532B,31,54,417.58,1,FAIRY CAKES RECTANGLUAR BOXES,31,0.0007683537401477222,0.0768
84799,31,678,528.78,1,SPRIG LAVENDER ARTIFICIAL FLOWER,31,0.0007683537401477222,0.0768
84926C,31,138,189.6,1,FAIRY CAKES TILE COASTER,31,0.0007683537401477222,0.0768
90010A,31,50,452.79999999999995,1,MIDNIGHT BLUE GLASS/SILVER BRACELET,31,0.0007683537401477222,0.0768
90085,31,313,278.84999999999997,1,CRYSTAL STILETTO PHONE CHARM,31,0.0007683537401477222,0.0768
90122A,31,55,273.89,1,PINK CRYSTAL+GLASS BRACELET,31,0.0007683537401477222,0.0768
90124B,31,40,401.34999999999997,1,BLUE MURANO TWIST NECKLACE,31,0.0007683537401477222,0.0768
90190A,31,44,129.59,1,SILVER/CRYSTAL DROP EARRINGS W LEAF,31,0.0007683537401477222,0.0768
16162L,30,8101,570.4300000000001,1,THE KING GIFT BAG,30,0.0007435681356268279,0.0744
17090D,32,95,113.95,1,VANILLA INCENSE 40 CONES IN TIN,30,0.0007435681356268279,0.0744
20787,32,69,2535.1,1,BLUE RETRO BAR STOOL,30,0.0007435681356268279,0.0744
20818,30,87,268.5,1,GOLD TEDDY BEAR,30,0.0007435681356268279,0.0744
21303,30,96,985.54,1,FILIGREE WALL MIRROR ANTIQUE WHITE,30,0.0007435681356268279,0.0744
21331,30,110,946.6800000000001,1,MOROCCAN BEATEN METAL DISH LARGE,30,0.0007435681356268279,0.0744
21729,31,124,422.9,1,SMALL MARAKESH METAL LANTERN,30,0.0007435681356268279,0.0744
22039,30,850,353.0,1,BOTANICAL LILY GIFT WRAP,30,0.0007435681356268279,0.0744
22871,30,127,289.39,2,NUMBER TILE COTTAGE GARDEN 3,30,0.0007435681356268279,0.0744
23027,30,295,627.95,1,DRAWER KNOB VINTAGE GLASS HEXAGON,30,0.0007435681356268279,0.0744
23072,30,334,1273.76,1,MARIE ANTOINETTE TRINKET BOX SILVER,30,0.0007435681356268279,0.0744
23185,31,317,114.85,1,FRENCH STYLE STORAGE JAR JAM,30,0.0007435681356268279,0.0744
23458,30,51,762.4499999999999,1,DOLLY CABINET 3 DRAWERS,30,0.0007435681356268279,0.0744
35912B,30,288,355.58000000000004,1,WHITE/PINK CHICK DECORATION,30,0.0007435681356268279,0.0744
37462E,30,110,49.64,1,"PET MUG, GOLDFISH",30,0.0007435681356268279,0.0744
47369B,30,55,156.13,1,BLUE GREEN EMBROIDERY COSMETIC BAG,30,0.0007435681356268279,0.0744
47586A,30,202,275.53,1,PINK FAIRY CAKE CUSHION COVER,30,0.0007435681356268279,0.0744
72132,30,561,485.55,1,COLUMBIAN CUBE CANDLE,30,0.0007435681356268279,0.0744
72134,31,340,136.51,1,COLUMBIAN CUBE CANDLE,30,0.0007435681356268279,0.0744
84358,30,122,1107.43,1,FLOOR LAMP SHADE WOOD BASE,30,0.0007435681356268279,0.0744
84472,30,87,3402.32,1,PINK AND LILAC QUILTED THROW,30,0.0007435681356268279,0.0744
84711B,30,39,357.71,1,PINK OVAL SHAPE TRINKET BOX,30,0.0007435681356268279,0.0744
84725,30,135,220.74999999999997,1,FREESTYLE CANVAS ART PICTURE,30,0.0007435681356268279,0.0744
84858C,30,347,611.0699999999999,1,PINK RIVIERA HANDBAG,30,0.0007435681356268279,0.0744
84909A,30,209,2797.55,1,PINK PAISLEY QUILT,30,0.0007435681356268279,0.0744
85026B,30,310,376.05,1,EAU DE NILE JEWELLED T-LIGHT HOLDER,30,0.0007435681356268279,0.0744
85145,30,91,809.05,1,JARDIN ETCHED GLASS LARGE BELL JAR,30,0.0007435681356268279,0.0744
90016B,30,37,312.14,1,GOLD/M.O.P PENDANT ORBIT NECKLACE,30,0.0007435681356268279,0.0744
90072,30,44,176.31,1,RUBY DROP CHANDELIER EARRINGS,30,0.0007435681356268279,0.0744
90101,30,53,133.7,1,WHITE FRANGIPANI NECKLACE,30,0.0007435681356268279,0.0744
90103,30,44,110.85,1,PURPLE FRANGIPANI NECKLACE,30,0.0007435681356268279,0.0744
90122C,30,54,269.1,1,TURQUOISE CRYSTAL+GLASS BRACELET,30,0.0007435681356268279,0.0744
90212B,30,41,155.13,1,JET BLACK LAS VEGAS BRACELET ROUND,30,0.0007435681356268279,0.0744
DCGS0058,30,42,34.82,1,MISO PRETTY GUM,30,0.0007435681356268279,0.0744
20795,29,135,308.7,1,LARGE BLUE PROVENCAL CERAMIC BALL,29,0.0007187825311059337,0.0719
20864,30,252,498.14000000000004,1,DENIM PATCH PENCIL CASE BUTTERFLY,29,0.0007187825311059337,0.0719
21276,29,677,1558.94,1,TWO EMBOSSED HEART MINI DRAWERS,29,0.0007187825311059337,0.0719
21341,29,72,410.64000000000004,1,KASBAH LANTERN WITH GLASS,29,0.0007187825311059337,0.0719
21388,29,311,290.16999999999996,1,IVORY HANGING DECORATION CHICKEN,29,0.0007187825311059337,0.0719
21493,30,272,252.45,1,VINTAGE DESIGN GIFT TAGS,29,0.0007187825311059337,0.0719
21649,29,421,1162.89,1,ASSORTED TUTTI FRUTTI PHOTO FRAME,29,0.0007187825311059337,0.0719
21734,30,97,529.49,1,SMALL MARAKESH LANTERN ON STICK,29,0.0007187825311059337,0.0719
22886,29,98,174.16,2,NUMBER TILE VINTAGE FONT 7,29,0.0007187825311059337,0.0719
23481,32,228,281.17,1,PEARLISED IVORY HEART SMALL,29,0.0007187825311059337,0.0719
35980C,29,377,147.64000000000001,1,REDWHITE STRIPE SCANDINAVIAN HEART,29,0.0007187825311059337,0.0719
37444B,29,2012,415.5,1,BLUE BREAKFAST CUP AND SAUCER,29,0.0007187825311059337,0.0719
47469,36,1220,594.28,1,ASSORTED SHAPES PHOTO CLIP SILVER,29,0.0007187825311059337,0.0719
47592B,29,67,131.9,2,SCOTTIES DESIGN CHILD'S OVERALL,29,0.0007187825311059337,0.0719
72140E,29,218,156.72,1,BEST DAD CANDLE LETTERS,29,0.0007187825311059337,0.0719
84247K,29,76,236.43000000000004,1,"FOLK ART GREETING CARD,pack/12",29,0.0007187825311059337,0.0719
84619,29,72,1622.96,1,BLUE GINGHAM ROSE QUILT,29,0.0007187825311059337,0.0719
84762A,29,59,517.4300000000001,1,WHITE PICNIC BARBECUE BUCKET,29,0.0007187825311059337,0.0719
84823,29,120,1210.0,1,DANISH ROSE FOLDING CHAIR,29,0.0007187825311059337,0.0719
84927D,29,954,215.5,1,LA PALMIERA TILE HOOK,29,0.0007187825311059337,0.0719
84927E,30,494,224.31,1,FLOWERS TILE HOOK,29,0.0007187825311059337,0.0719
85030,29,211,531.4499999999999,1,FRENCH CHATEAU OVAL PLATTER,29,0.0007187825311059337,0.0719
85089,30,99,317.54,1,CANDY SPOT BUNNY,29,0.0007187825311059337,0.0719
85146,31,118,599.38,1,JARDIN ETCHED GLASS SMALL BELL JAR,29,0.0007187825311059337,0.0719
90014B,29,35,344.33,2,GOLD M PEARL ORBIT NECKLACE,29,0.0007187825311059337,0.0719
90019B,29,33,174.13,1,GOLD M.O.P ORBIT BRACELET,29,0.0007187825311059337,0.0719
90058B,29,1082,509.08000000000004,1,CRYSTAL STUD EARRINGS ASSORTED COL,29,0.0007187825311059337,0.0719
90118,29,42,107.39,1,PINK DAISY BAG CHARM,29,0.0007187825311059337,0.0719
90160B,29,71,490.92,1,RED BOUDICCA LARGE BRACELET,29,0.0007187825311059337,0.0719
90180A,29,45,406.59,1,BLACK+WHITE NECKLACE W TASSEL,29,0.0007187825311059337,0.0719
90214F,29,46,37.98,1,"LETTER ""F"" BLING KEY RING",29,0.0007187825311059337,0.0719
90214I,29,64,62.699999999999996,1,"LETTER ""I"" BLING KEY RING",29,0.0007187825311059337,0.0719
16244A,28,186,479.40999999999997,1,MAXWELL 2 TONE PINK 60 PAGE PHOTO A,28,0.0006939969265850394,0.0694
16244B,29,345,765.02,1,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,28,0.0006939969265850394,0.0694
17090A,28,215,220.75,1,LAVENDER INCENSE 40 CONES IN TIN,28,0.0006939969265850394,0.0694
17164D,31,1150,447.0,1,ASS COL SMALL SAND FROG P'WEIGHT,28,0.0006939969265850394,0.0694
20714,28,1580,649.8199999999999,1,POSY SHOPPER BAG,28,0.0006939969265850394,0.0694
20847,28,81,341.97,1,ZINC HEART LATTICE CHARGER LARGE,28,0.0006939969265850394,0.0694
20851,29,335,429.57,1,ZINC HEART LATTICE TRAY OVAL,28,0.0006939969265850394,0.0694
21092,28,12846,1571.5,1,SET/6 STRAWBERRY PAPER PLATES,28,0.0006939969265850394,0.0694
21335,28,42,989.62,1,LIBRARY LAMP,28,0.0006939969265850394,0.0694
22874,29,126,272.02,2,NUMBER TILE COTTAGE GARDEN 6,28,0.0006939969265850394,0.0694
22877,28,128,271.64,2,NUMBER TILE COTTAGE GARDEN 9,28,0.0006939969265850394,0.0694
22887,28,92,160.35999999999999,2,NUMBER TILE VINTAGE FONT 8,28,0.0006939969265850394,0.0694
23019,28,81,629.0500000000001,1,SMALL APOTHECARY MEASURING JAR,28,0.0006939969265850394,0.0694
23039,29,199,399.71,1,T-LIGHT HOLDER SILVER HEART HANDLE,28,0.0006939969265850394,0.0694
23042,28,103,711.51,1,PAPER LANTERN 7 POINT SNOW STAR,28,0.0006939969265850394,0.0694
23492,28,76,635.38,1,VINTAGE JINGLE BELLS WREATH,28,0.0006939969265850394,0.0694
35933,28,319,131.38,1,PINK STOCKING CHRISTMAS DECORATION,28,0.0006939969265850394,0.0694
37330,28,517,927.4599999999999,2,SPOTS MUG,28,0.0006939969265850394,0.0694
47369A,28,52,155.16,1,PINK GREEN EMBROIDERY COSMETIC BAG,28,0.0006939969265850394,0.0694
72739B,28,394,328.39000000000004,1,WHITE CHOCOLATE SCENT CANDLE,28,0.0006939969265850394,0.0694
72801E,28,776,422.32,2,S/4 FESTIVE GREEN DINNER CANDLES,28,0.0006939969265850394,0.0694
82093,28,139,283.49,1,HEART SHAPE BUTTON FRAME,28,0.0006939969265850394,0.0694
84219,28,137,303.86,1,BOX/12 MOTHER & CHICK IN BASKET/BOW,28,0.0006939969265850394,0.0694
90036E,28,45,358.87,1,"FLOWER GLASS GARLD NECKL36""AMETHYST",28,0.0006939969265850394,0.0694
90099,28,49,155.07,1,NECKLACE+BRACELET SET BLUE HIBISCUS,28,0.0006939969265850394,0.0694
90175B,28,37,332.19,1,PINK GLASS CHUNKY CHARM BRACELET,28,0.0006939969265850394,0.0694
90195B,28,54,478.59,1,BLACK GEMSTONE BRACELET,28,0.0006939969265850394,0.0694
90211B,28,39,231.99,1,JET BLACK LAS VEGAS NECKLACE 45CM,28,0.0006939969265850394,0.0694
10080,28,315,129.29,1,GROOVY CACTUS INFLATABLE,27,0.0006692113220641452,0.0669
21460,27,113,249.64999999999998,1,GREEN EASTER EGG HUNT START POST,27,0.0006692113220641452,0.0669
21736,28,193,393.69000000000005,1,GOLD SCROLL GLASS T-LIGHT HOLDER,27,0.0006692113220641452,0.0669
22868,27,124,270.38,2,NUMBER TILE COTTAGE GARDEN 0,27,0.0006692113220641452,0.0669
23021,27,120,500.82000000000005,1,GLASS BONNE JAM JAR,27,0.0006692113220641452,0.0669
23139,28,414,528.6999999999999,1,SINGLE WIRE HOOK PINK HEART,27,0.0006692113220641452,0.0669
23417,28,146,157.5,1,BATHROOM HOOK,27,0.0006692113220641452,0.0669
23466,27,55,498.03,2,TUSCAN VILLA DOVECOTE BIRD FEEDER,27,0.0006692113220641452,0.0669
23471,27,65,616.79,1,SIX DRAWER OFFICE TIDY,27,0.0006692113220641452,0.0669
35979,28,94,311.03000000000003,1,SIX STRING SCANDINAVIAN HEART DECS,27,0.0006692113220641452,0.0669
47013C,28,147,40.519999999999996,1,WINE BOTTLE DRESSING DARK BLUE,27,0.0006692113220641452,0.0669
47574B,28,49,208.25,1,ENGLISH ROSE SCENTED HANGING HEART,27,0.0006692113220641452,0.0669
51012C,28,171,213.75,1,"FEATHER DUSTER, COAL BLACK",27,0.0006692113220641452,0.0669
84522,27,187,313.81,1,PINK PARTY SUNGLASSES,27,0.0006692113220641452,0.0669
84597B,27,205,259.37,1,RETRO BROWN BALL ASHTRAY,27,0.0006692113220641452,0.0669
84661C,27,152,189.87,1,PINK SQUARE TABLE CLOCK,27,0.0006692113220641452,0.0669
84766,27,200,638.0,1,SILVER ROCOCO CANDLE STICK,27,0.0006692113220641452,0.0669
84800M,27,250,357.22,1,MEDIUM WHITE/PINK ROSE ART FLOWER,27,0.0006692113220641452,0.0669
84925D,27,453,680.0,1,LA PALMIERA WALL THERMOMETER,27,0.0006692113220641452,0.0669
85028L,27,271,654.01,1,FRENCH CHATEAU LARGE FRUIT BOWL,27,0.0006692113220641452,0.0669
85185C,29,58,171.10000000000002,1,COW SOCK PUPPET,27,0.0006692113220641452,0.0669
90059F,27,48,79.86999999999999,1,DIAMANTE HAIR GRIP PACK/2 LT ROSE,27,0.0006692113220641452,0.0669
90082B,27,64,406.4,1,DIAMANTE BOW BROOCH RED COLOUR,27,0.0006692113220641452,0.0669
90089,27,105,93.55999999999999,1,PINK CRYSTAL SKULL PHONE CHARM,27,0.0006692113220641452,0.0669
90165A,27,42,106.49,1,PINK ROSEBUD PEARL EARRINGS,27,0.0006692113220641452,0.0669
90171,27,47,59.650000000000006,1,DAISY RING,27,0.0006692113220641452,0.0669
90177C,27,40,117.9,1,DROP DIAMANTE EARRINGS CRYSTAL,27,0.0006692113220641452,0.0669
90177D,27,48,141.68,1,DROP DIAMANTE EARRINGS PURPLE,27,0.0006692113220641452,0.0669
90185A,27,56,237.53,1,AMBER DIAMANTE EXPANDABLE RING,27,0.0006692113220641452,0.0669
90210B,27,105,240.9,1,CLEAR ACRYLIC FACETED BANGLE,27,0.0006692113220641452,0.0669
15030,27,254,73.66,1,FAN BLACK FRAME,26,0.0006444257175432508,0.0644
18096C,26,125,339.84,1,WHITE ROUND PORCELAIN TLIGHT HOLDER,26,0.0006444257175432508,0.0644
20660,27,71,88.75,1,VIP LUGGAGE TAG,26,0.0006444257175432508,0.0644
20799,26,200,355.33,1,PINK MILKSHAKE GLASS,26,0.0006444257175432508,0.0644
21117,26,328,502.08,1,BLOND DOLL DOORSTOP,26,0.0006444257175432508,0.0644
21312,26,299,1179.17,1,LARGE CHUNKY GLASS ROMAN BOWL,26,0.0006444257175432508,0.0644
21344,26,166,749.82,1,MOROCCAN BEATEN METAL DISH,26,0.0006444257175432508,0.0644
21443,26,257,727.9300000000001,1,OLIVE CHALET BIRDFEEDER,26,0.0006444257175432508,0.0644
21761,26,67,1874.65,1,WOOD AND GLASS MEDICINE CABINET,26,0.0006444257175432508,0.0644
22876,26,121,262.59,2,NUMBER TILE COTTAGE GARDEN 8,26,0.0006444257175432508,0.0644
23560,26,172,499.18,1,SET OF 6 RIBBONS COUNTRY STYLE,26,0.0006444257175432508,0.0644
35818P,26,560,245.51,1,"ACRYLIC JEWEL ICICLE, PINK",26,0.0006444257175432508,0.0644
35966,26,255,111.34,1,FOLKART CHRISTMAS TREE T-LIGHT HOLD,26,0.0006444257175432508,0.0644
37492D,26,361,682.9899999999999,1,PURPLE GREEN FLOWER PIGGY BANK,26,0.0006444257175432508,0.0644
37506,26,32,190.4,1,NEW ENGLAND MILK JUG W GIFT BOX,26,0.0006444257175432508,0.0644
47587A,26,2706,1099.88,1,PINK FAIRY CAKE COASTER,26,0.0006444257175432508,0.0644
84782A,26,119,840.45,1,PINK 3 TIER GLASS PLATE STAND,26,0.0006444257175432508,0.0644
84869,26,302,703.54,1,CANDY BUTTON PHOTO ALBUM,26,0.0006444257175432508,0.0644
85019C,26,426,663.94,1,CURIOUS IMAGES NOTEBOOK SET,26,0.0006444257175432508,0.0644
90003B,27,45,169.62,1,ROSE COLOUR PAIR HEART HAIR SLIDES,26,0.0006444257175432508,0.0644
90028,26,31,261.77,1,NEW BAROQUE LARGE NECKLACE BLK/WHIT,26,0.0006444257175432508,0.0644
90042C,26,59,150.20999999999998,1,FRESHWATER PEARL BRACELET IVORY,26,0.0006444257175432508,0.0644
90093,26,210,167.0,1,CLEAR CRYSTAL STAR PHONE CHARM,26,0.0006444257175432508,0.0644
90122B,26,46,228.99,1,JADE CRYSTAL+GLASS BRACELET,26,0.0006444257175432508,0.0644
90181B,26,27,249.95000000000002,1,AMETHYST GLASS/SHELL/PEARL NECKLACE,26,0.0006444257175432508,0.0644
90184A,26,47,425.57,1,AMBER CHUNKY BEAD BRACELET W STRAP,26,0.0006444257175432508,0.0644
90202C,26,32,94.42,1,GREEN ENAMEL FLOWER HAIR TIE,26,0.0006444257175432508,0.0644
90214V,26,40,31.08,1,"LETTER ""V"" BLING KEY RING",26,0.0006444257175432508,0.0644
20821,25,42,286.42,1,GOLDIE LOOKING MIRROR,25,0.0006196401130223566,0.062
22764,25,183,3462.49,1,"RUSTIC WOODEN CABINET, GLASS DOORS",25,0.0006196401130223566,0.062
23023,25,274,437.81999999999994,1,RIDGED BONNE JAM JAR T-LIGHT HOLDER,25,0.0006196401130223566,0.062
23044,26,101,423.29,2,PAPER LANTERN 9 POINT HOLLY STAR S,25,0.0006196401130223566,0.062
23045,25,118,497.9800000000001,2,PAPER LANTERN 5 POINT STAR MOON,25,0.0006196401130223566,0.062
23047,26,58,333.5,2,PAPER LANTERN 5 POINT SEQUIN STAR,25,0.0006196401130223566,0.062
23141,25,79,272.91,1,TRIPLE WIRE HOOK PINK HEART,25,0.0006196401130223566,0.062
23416,25,132,184.67999999999998,1,CHAMBRE HOOK,25,0.0006196401130223566,0.062
23580,25,116,234.92,1,SNACK TRAY HAPPY FOREST,25,0.0006196401130223566,0.062
35004S,25,146,518.4,1,SET OF 3 SILVER FLYING DUCKS,25,0.0006196401130223566,0.062
35096B,25,293,106.49000000000001,1,RED VICTORIAN FABRIC HEART BOX,25,0.0006196401130223566,0.062
45016,26,101,423.73,1,DECORATIVE NET CANOPY LEOPARD,25,0.0006196401130223566,0.062
46138B,25,71,156.29,1,BLUE CHENILLE SHAGGY CUSHION COVER,25,0.0006196401130223566,0.062
47013A,25,141,39.87,1,WINE BOTTLE DRESSING LT.BLUE,25,0.0006196401130223566,0.062
47343A,26,206,215.2,1,FUSCHIA FLOWER PURSE WITH BEADS,25,0.0006196401130223566,0.062
47503E,25,6842,1186.9,1,ASS FLORAL PRINT SCISSORS,25,0.0006196401130223566,0.062
72801F,25,234,292.5,1,S/4 FESTIVE RED DINNER CANDLES,25,0.0006196401130223566,0.062
75149N,25,272,340.0,1,STRING CRYSTALS NATURAL,25,0.0006196401130223566,0.062
75178,25,497,273.93,1,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,25,0.0006196401130223566,0.062
82607E,26,101,126.25,1,GLASS BONBON JAR. D'AMANDES,25,0.0006196401130223566,0.062
84616,25,72,1472.62,1,SILVER ROCCOCO CHANDELIER,25,0.0006196401130223566,0.062
84711A,25,44,410.84999999999997,1,SILVER OVAL SHAPE TRINKET BOX,25,0.0006196401130223566,0.062
84881,25,54,355.64,1,BLUE WIRE SPIRAL CANDLE HOLDER,25,0.0006196401130223566,0.062
84985B,25,129,197.94,1,SET OF 72 BLACK PAPER DOILIES,25,0.0006196401130223566,0.062
90039D,25,44,166.47,1,FIRE POLISHED GLASS BRACELET GREEN,25,0.0006196401130223566,0.062
90040D,25,41,148.87,1,MURANO STYLE GLASS BRACELET PINK,25,0.0006196401130223566,0.062
90081A,25,50,247.75000000000003,1,LILY BROOCH AMETHYST COLOUR,25,0.0006196401130223566,0.062
90130C,25,26,76.58,1,GREEN STONE/CRYSTAL EARRINGS,25,0.0006196401130223566,0.062
90160A,25,52,362.51,1,PURPLE BOUDICCA LARGE BRACELET,25,0.0006196401130223566,0.062
90160D,25,76,529.22,1,PINK BOUDICCA LARGE BRACELET,25,0.0006196401130223566,0.062
90164A,25,40,230.39,1,PINK ROSEBUD PEARL BRACELET,25,0.0006196401130223566,0.062
90168,25,43,126.72000000000001,1,2 DAISIES HAIR COMB,25,0.0006196401130223566,0.062
