RowIndex,TransactionID
29610,Year 2010-2011::559202
29611,Year 2010-2011::559203
29612,Year 2010-2011::559204
29613,Year 2010-2011::559205
29614,Year 2010-2011::559206
29615,Year 2010-2011::559237
29616,Year 2010-2011::559254
29617,Year 2010-2011::559255
29618,Year 2010-2011::559256
29619,Year 2010-2011::559289
29620,Year 2010-2011::559293
29621,Year 2010-2011::559295
29622,Year 2010-2011::559297
29623,Year 2010-2011::559298
29624,Year 2010-2011::559299
29625,Year 2010-2011::559300
29626,Year 2010-2011::559301
29627,Year 2010-2011::559302
29628,Year 2010-2011::559304
29629,Year 2010-2011::559305
29630,Year 2010-2011::559306
29631,Year 2010-2011::559307
29632,Year 2010-2011::559308
29633,Year 2010-2011::559310
29634,Year 2010-2011::559311
29635,Year 2010-2011::559312
29636,Year 2010-2011::559313
29637,Year 2010-2011::559315
29638,Year 2010-2011::559316
29639,Year 2010-2011::559317
29640,Year 2010-2011::559318
29641,Year 2010-2011::559319
29642,Year 2010-2011::559320
29643,Year 2010-2011::559321
29644,Year 2010-2011::559322
29645,Year 2010-2011::559323
29646,Year 2010-2011::559324
29647,Year 2010-2011::559325
29648,Year 2010-2011::559326
29649,Year 2010-2011::559327
29650,Year 2010-2011::559328
29651,Year 2010-2011::559329
29652,Year 2010-2011::559330
29653,Year 2010-2011::559331
29654,Year 2010-2011::559332
29655,Year 2010-2011::559333
29656,Year 2010-2011::559336
29657,Year 2010-2011::559337
29658,Year 2010-2011::559338
29659,Year 2010-2011::559339
29660,Year 2010-2011::559340
29661,Year 2010-2011::559341
29662,Year 2010-2011::559342
29663,Year 2010-2011::559343
29664,Year 2010-2011::559346
29665,Year 2010-2011::559349
29666,Year 2010-2011::559350
29667,Year 2010-2011::559352
29668,Year 2010-2011::559353
29669,Year 2010-2011::559354
29670,Year 2010-2011::559355
29671,Year 2010-2011::559356
29672,Year 2010-2011::559357
29673,Year 2010-2011::559358
29674,Year 2010-2011::559359
29675,Year 2010-2011::559360
29676,Year 2010-2011::559361
29677,Year 2010-2011::559362
29678,Year 2010-2011::559363
29679,Year 2010-2011::559364
29680,Year 2010-2011::559366
29681,Year 2010-2011::559367
29682,Year 2010-2011::559368
29683,Year 2010-2011::559369
29684,Year 2010-2011::559370
29685,Year 2010-2011::559371
29686,Year 2010-2011::559372
29687,Year 2010-2011::559401
29688,Year 2010-2011::559418
29689,Year 2010-2011::559419
29690,Year 2010-2011::559420
29691,Year 2010-2011::559421
29692,Year 2010-2011::559422
29693,Year 2010-2011::559424
29694,Year 2010-2011::559436
29695,Year 2010-2011::559441
29696,Year 2010-2011::559455
29697,Year 2010-2011::559456
29698,Year 2010-2011::559457
29699,Year 2010-2011::559458
29700,Year 2010-2011::559459
29701,Year 2010-2011::559460
29702,Year 2010-2011::559462
29703,Year 2010-2011::559463
29704,Year 2010-2011::559464
29705,Year 2010-2011::559465
29706,Year 2010-2011::559466
29707,Year 2010-2011::559469
29708,Year 2010-2011::559471
29709,Year 2010-2011::559472
29710,Year 2010-2011::559477
29711,Year 2010-2011::559488
29712,Year 2010-2011::559489
29713,Year 2010-2011::559490
29714,Year 2010-2011::559491
29715,Year 2010-2011::559492
29716,Year 2010-2011::559493
29717,Year 2010-2011::559494
29718,Year 2010-2011::559496
29719,Year 2010-2011::559497
29720,Year 2010-2011::559499
29721,Year 2010-2011::559501
29722,Year 2010-2011::559504
29723,Year 2010-2011::559505
29724,Year 2010-2011::559506
29725,Year 2010-2011::559507
29726,Year 2010-2011::559508
29727,Year 2010-2011::559509
29728,Year 2010-2011::559510
29729,Year 2010-2011::559512
29730,Year 2010-2011::559513
29731,Year 2010-2011::559514
29732,Year 2010-2011::559515
29733,Year 2010-2011::559516
29734,Year 2010-2011::559517
29735,Year 2010-2011::559518
29736,Year 2010-2011::559519
29737,Year 2010-2011::559520
29738,Year 2010-2011::559521
29739,Year 2010-2011::559522
29740,Year 2010-2011::559523
29741,Year 2010-2011::559524
29742,Year 2010-2011::559525
29743,Year 2010-2011::559526
29744,Year 2010-2011::559527
29745,Year 2010-2011::559528
29746,Year 2010-2011::559529
29747,Year 2010-2011::559532
29748,Year 2010-2011::559535
29749,Year 2010-2011::559536
29750,Year 2010-2011::559537
29751,Year 2010-2011::559538
29752,Year 2010-2011::559539
29753,Year 2010-2011::559541
29754,Year 2010-2011::559542
29755,Year 2010-2011::559543
29756,Year 2010-2011::559544
29757,Year 2010-2011::559545
29758,Year 2010-2011::559546
29759,Year 2010-2011::559547
29760,Year 2010-2011::559548
29761,Year 2010-2011::559549
29762,Year 2010-2011::559550
29763,Year 2010-2011::559551
29764,Year 2010-2011::559552
29765,Year 2010-2011::559553
29766,Year 2010-2011::559554
29767,Year 2010-2011::559555
29768,Year 2010-2011::559556
29769,Year 2010-2011::559557
29770,Year 2010-2011::559605
29771,Year 2010-2011::559606
29772,Year 2010-2011::559607
29773,Year 2010-2011::559609
29774,Year 2010-2011::559629
29775,Year 2010-2011::559636
29776,Year 2010-2011::559637
29777,Year 2010-2011::559638
29778,Year 2010-2011::559639
29779,Year 2010-2011::559640
29780,Year 2010-2011::559641
29781,Year 2010-2011::559652
29782,Year 2010-2011::559653
29783,Year 2010-2011::559654
29784,Year 2010-2011::559656
29785,Year 2010-2011::559657
29786,Year 2010-2011::559658
29787,Year 2010-2011::559660
29788,Year 2010-2011::559661
29789,Year 2010-2011::559662
29790,Year 2010-2011::559665
29791,Year 2010-2011::559668
29792,Year 2010-2011::559669
29793,Year 2010-2011::559671
29794,Year 2010-2011::559672
29795,Year 2010-2011::559673
29796,Year 2010-2011::559674
29797,Year 2010-2011::559676
29798,Year 2010-2011::559677
29799,Year 2010-2011::559678
29800,Year 2010-2011::559679
29801,Year 2010-2011::559680
29802,Year 2010-2011::559682
29803,Year 2010-2011::559684
29804,Year 2010-2011::559685
29805,Year 2010-2011::559686
29806,Year 2010-2011::559687
29807,Year 2010-2011::559688
29808,Year 2010-2011::559689
29809,Year 2010-2011::559690
29810,Year 2010-2011::559691
29811,Year 2010-2011::559692
29812,Year 2010-2011::559693
29813,Year 2010-2011::559694
29814,Year 2010-2011::559696
29815,Year 2010-2011::559697
29816,Year 2010-2011::559698
29817,Year 2010-2011::559699
29818,Year 2010-2011::559700
29819,Year 2010-2011::559701
29820,Year 2010-2011::559702
29821,Year 2010-2011::559703
29822,Year 2010-2011::559704
29823,Year 2010-2011::559706
29824,Year 2010-2011::559707
29825,Year 2010-2011::559708
29826,Year 2010-2011::559709
29827,Year 2010-2011::559710
29828,Year 2010-2011::559711
29829,Year 2010-2011::559715
29830,Year 2010-2011::559733
29831,Year 2010-2011::559745
29832,Year 2010-2011::559746
29833,Year 2010-2011::559751
29834,Year 2010-2011::559768
29835,Year 2010-2011::559774
29836,Year 2010-2011::559782
29837,Year 2010-2011::559783
29838,Year 2010-2011::559784
29839,Year 2010-2011::559790
29840,Year 2010-2011::559791
29841,Year 2010-2011::559793
29842,Year 2010-2011::559794
29843,Year 2010-2011::559795
29844,Year 2010-2011::559796
29845,Year 2010-2011::559797
29846,Year 2010-2011::559798
29847,Year 2010-2011::559799
29848,Year 2010-2011::559800
29849,Year 2010-2011::559801
29850,Year 2010-2011::559802
29851,Year 2010-2011::559804
29852,Year 2010-2011::559805
29853,Year 2010-2011::559806
29854,Year 2010-2011::559807
29855,Year 2010-2011::559809
29856,Year 2010-2011::559810
29857,Year 2010-2011::559811
29858,Year 2010-2011::559812
29859,Year 2010-2011::559813
29860,Year 2010-2011::559814
29861,Year 2010-2011::559815
29862,Year 2010-2011::559816
29863,Year 2010-2011::559817
29864,Year 2010-2011::559818
29865,Year 2010-2011::559819
29866,Year 2010-2011::559821
29867,Year 2010-2011::559822
29868,Year 2010-2011::559823
29869,Year 2010-2011::559824
29870,Year 2010-2011::559826
29871,Year 2010-2011::559827
29872,Year 2010-2011::559828
29873,Year 2010-2011::559831
29874,Year 2010-2011::559834
29875,Year 2010-2011::559836
29876,Year 2010-2011::559861
29877,Year 2010-2011::559862
29878,Year 2010-2011::559863
29879,Year 2010-2011::559864
29880,Year 2010-2011::559865
29881,Year 2010-2011::559866
29882,Year 2010-2011::559872
29883,Year 2010-2011::559876
29884,Year 2010-2011::559877
29885,Year 2010-2011::559878
29886,Year 2010-2011::559879
29887,Year 2010-2011::559881
29888,Year 2010-2011::559883
29889,Year 2010-2011::559884
29890,Year 2010-2011::559885
29891,Year 2010-2011::559886
29892,Year 2010-2011::559887
29893,Year 2010-2011::559888
29894,Year 2010-2011::559889
29895,Year 2010-2011::559890
29896,Year 2010-2011::559893
29897,Year 2010-2011::559894
29898,Year 2010-2011::559895
29899,Year 2010-2011::559896
29900,Year 2010-2011::559897
29901,Year 2010-2011::559898
29902,Year 2010-2011::559899
29903,Year 2010-2011::559900
29904,Year 2010-2011::559901
29905,Year 2010-2011::559902
29906,Year 2010-2011::559903
29907,Year 2010-2011::559904
29908,Year 2010-2011::559905
29909,Year 2010-2011::559906
29910,Year 2010-2011::559907
29911,Year 2010-2011::559909
29912,Year 2010-2011::559910
29913,Year 2010-2011::559911
29914,Year 2010-2011::559912
29915,Year 2010-2011::559913
29916,Year 2010-2011::559914
29917,Year 2010-2011::559916
29918,Year 2010-2011::559918
29919,Year 2010-2011::559919
29920,Year 2010-2011::559920
29921,Year 2010-2011::559921
29922,Year 2010-2011::559922
29923,Year 2010-2011::559923
29924,Year 2010-2011::559924
29925,Year 2010-2011::559925
29926,Year 2010-2011::559926
29927,Year 2010-2011::559927
29928,Year 2010-2011::559928
29929,Year 2010-2011::559929
29930,Year 2010-2011::559930
29931,Year 2010-2011::559931
29932,Year 2010-2011::559932
29933,Year 2010-2011::559933
29934,Year 2010-2011::559934
29935,Year 2010-2011::559935
29936,Year 2010-2011::559936
29937,Year 2010-2011::559937
29938,Year 2010-2011::559938
29939,Year 2010-2011::559940
29940,Year 2010-2011::559941
29941,Year 2010-2011::559942
29942,Year 2010-2011::559944
29943,Year 2010-2011::559948
29944,Year 2010-2011::559951
29945,Year 2010-2011::559979
29946,Year 2010-2011::559980
29947,Year 2010-2011::559981
29948,Year 2010-2011::559982
29949,Year 2010-2011::559984
29950,Year 2010-2011::559985
29951,Year 2010-2011::559986
29952,Year 2010-2011::559987
29953,Year 2010-2011::559988
29954,Year 2010-2011::559989
29955,Year 2010-2011::559990
29956,Year 2010-2011::559991
29957,Year 2010-2011::559993
29958,Year 2010-2011::560010
29959,Year 2010-2011::560018
29960,Year 2010-2011::560024
29961,Year 2010-2011::560025
29962,Year 2010-2011::560026
29963,Year 2010-2011::560032
29964,Year 2010-2011::560033
29965,Year 2010-2011::560034
29966,Year 2010-2011::560035
29967,Year 2010-2011::560036
29968,Year 2010-2011::560038
29969,Year 2010-2011::560041
29970,Year 2010-2011::560042
29971,Year 2010-2011::560047
29972,Year 2010-2011::560048
29973,Year 2010-2011::560049
29974,Year 2010-2011::560050
29975,Year 2010-2011::560051
29976,Year 2010-2011::560052
29977,Year 2010-2011::560053
29978,Year 2010-2011::560078
29979,Year 2010-2011::560079
29980,Year 2010-2011::560080
29981,Year 2010-2011::560086
29982,Year 2010-2011::560087
29983,Year 2010-2011::560088
29984,Year 2010-2011::560089
29985,Year 2010-2011::560090
29986,Year 2010-2011::560093
29987,Year 2010-2011::560094
29988,Year 2010-2011::560095
29989,Year 2010-2011::560096
29990,Year 2010-2011::560097
29991,Year 2010-2011::560098
29992,Year 2010-2011::560101
29993,Year 2010-2011::560102
29994,Year 2010-2011::560103
29995,Year 2010-2011::560104
29996,Year 2010-2011::560105
29997,Year 2010-2011::560106
29998,Year 2010-2011::560107
29999,Year 2010-2011::560108
30000,Year 2010-2011::560109
30001,Year 2010-2011::560115
30002,Year 2010-2011::560117
30003,Year 2010-2011::560118
30004,Year 2010-2011::560119
30005,Year 2010-2011::560120
30006,Year 2010-2011::560121
30007,Year 2010-2011::560122
30008,Year 2010-2011::560125
30009,Year 2010-2011::560145
30010,Year 2010-2011::560180
30011,Year 2010-2011::560181
30012,Year 2010-2011::560182
30013,Year 2010-2011::560183
30014,Year 2010-2011::560184
30015,Year 2010-2011::560185
30016,Year 2010-2011::560186
30017,Year 2010-2011::560188
30018,Year 2010-2011::560190
30019,Year 2010-2011::560191
30020,Year 2010-2011::560199
30021,Year 2010-2011::560200
30022,Year 2010-2011::560201
30023,Year 2010-2011::560202
30024,Year 2010-2011::560203
30025,Year 2010-2011::560204
30026,Year 2010-2011::560205
30027,Year 2010-2011::560207
30028,Year 2010-2011::560209
30029,Year 2010-2011::560210
30030,Year 2010-2011::560211
30031,Year 2010-2011::560212
30032,Year 2010-2011::560217
30033,Year 2010-2011::560222
30034,Year 2010-2011::560223
30035,Year 2010-2011::560224
30036,Year 2010-2011::560225
30037,Year 2010-2011::560228
30038,Year 2010-2011::560229
30039,Year 2010-2011::560230
30040,Year 2010-2011::560231
30041,Year 2010-2011::560232
30042,Year 2010-2011::560233
30043,Year 2010-2011::560234
30044,Year 2010-2011::560235
30045,Year 2010-2011::560236
30046,Year 2010-2011::560237
30047,Year 2010-2011::560238
30048,Year 2010-2011::560239
30049,Year 2010-2011::560240
30050,Year 2010-2011::560241
30051,Year 2010-2011::560244
30052,Year 2010-2011::560245
30053,Year 2010-2011::560246
30054,Year 2010-2011::560247
30055,Year 2010-2011::560248
30056,Year 2010-2011::560249
30057,Year 2010-2011::560250
30058,Year 2010-2011::560251
30059,Year 2010-2011::560252
30060,Year 2010-2011::560253
30061,Year 2010-2011::560254
30062,Year 2010-2011::560255
30063,Year 2010-2011::560256
30064,Year 2010-2011::560257
30065,Year 2010-2011::560258
30066,Year 2010-2011::560259
30067,Year 2010-2011::560260
30068,Year 2010-2011::560261
30069,Year 2010-2011::560262
30070,Year 2010-2011::560263
30071,Year 2010-2011::560264
30072,Year 2010-2011::560265
30073,Year 2010-2011::560266
30074,Year 2010-2011::560267
30075,Year 2010-2011::560268
30076,Year 2010-2011::560269
30077,Year 2010-2011::560270
30078,Year 2010-2011::560271
30079,Year 2010-2011::560272
30080,Year 2010-2011::560273
30081,Year 2010-2011::560274
30082,Year 2010-2011::560275
30083,Year 2010-2011::560276
30084,Year 2010-2011::560277
30085,Year 2010-2011::560278
30086,Year 2010-2011::560279
30087,Year 2010-2011::560280
30088,Year 2010-2011::560281
30089,Year 2010-2011::560282
30090,Year 2010-2011::560283
30091,Year 2010-2011::560284
30092,Year 2010-2011::560285
30093,Year 2010-2011::560286
30094,Year 2010-2011::560287
30095,Year 2010-2011::560288
30096,Year 2010-2011::560290
30097,Year 2010-2011::560291
30098,Year 2010-2011::560292
30099,Year 2010-2011::560293
30100,Year 2010-2011::560294
30101,Year 2010-2011::560295
30102,Year 2010-2011::560296
30103,Year 2010-2011::560297
30104,Year 2010-2011::560298
30105,Year 2010-2011::560299
30106,Year 2010-2011::560300
30107,Year 2010-2011::560302
30108,Year 2010-2011::560305
30109,Year 2010-2011::560355
30110,Year 2010-2011::560356
30111,Year 2010-2011::560357
30112,Year 2010-2011::560359
30113,Year 2010-2011::560360
30114,Year 2010-2011::560361
30115,Year 2010-2011::560362
30116,Year 2010-2011::560363
30117,Year 2010-2011::560364
30118,Year 2010-2011::560366
30119,Year 2010-2011::560367
30120,Year 2010-2011::560368
30121,Year 2010-2011::560381
30122,Year 2010-2011::560382
30123,Year 2010-2011::560383
30124,Year 2010-2011::560385
30125,Year 2010-2011::560387
30126,Year 2010-2011::560392
30127,Year 2010-2011::560393
30128,Year 2010-2011::560394
30129,Year 2010-2011::560397
30130,Year 2010-2011::560398
30131,Year 2010-2011::560410
30132,Year 2010-2011::560412
30133,Year 2010-2011::560415
30134,Year 2010-2011::560416
30135,Year 2010-2011::560417
30136,Year 2010-2011::560422
30137,Year 2010-2011::560426
30138,Year 2010-2011::560432
30139,Year 2010-2011::560433
30140,Year 2010-2011::560434
30141,Year 2010-2011::560437
30142,Year 2010-2011::560441
30143,Year 2010-2011::560442
30144,Year 2010-2011::560443
30145,Year 2010-2011::560444
30146,Year 2010-2011::560445
30147,Year 2010-2011::560446
30148,Year 2010-2011::560447
30149,Year 2010-2011::560448
30150,Year 2010-2011::560449
30151,Year 2010-2011::560450
30152,Year 2010-2011::560451
30153,Year 2010-2011::560452
30154,Year 2010-2011::560453
30155,Year 2010-2011::560454
30156,Year 2010-2011::560469
30157,Year 2010-2011::560473
30158,Year 2010-2011::560483
30159,Year 2010-2011::560491
30160,Year 2010-2011::560494
30161,Year 2010-2011::560499
30162,Year 2010-2011::560500
30163,Year 2010-2011::560501
30164,Year 2010-2011::560503
30165,Year 2010-2011::560504
30166,Year 2010-2011::560523
30167,Year 2010-2011::560527
30168,Year 2010-2011::560534
30169,Year 2010-2011::560535
30170,Year 2010-2011::560536
30171,Year 2010-2011::560537
30172,Year 2010-2011::560538
30173,Year 2010-2011::560539
30174,Year 2010-2011::560544
30175,Year 2010-2011::560545
30176,Year 2010-2011::560546
30177,Year 2010-2011::560547
30178,Year 2010-2011::560548
30179,Year 2010-2011::560549
30180,Year 2010-2011::560551
30181,Year 2010-2011::560552
30182,Year 2010-2011::560553
30183,Year 2010-2011::560554
30184,Year 2010-2011::560555
30185,Year 2010-2011::560557
30186,Year 2010-2011::560562
30187,Year 2010-2011::560566
30188,Year 2010-2011::560567
30189,Year 2010-2011::560568
30190,Year 2010-2011::560569
30191,Year 2010-2011::560570
30192,Year 2010-2011::560571
30193,Year 2010-2011::560576
30194,Year 2010-2011::560577
30195,Year 2010-2011::560579
30196,Year 2010-2011::560580
30197,Year 2010-2011::560581
30198,Year 2010-2011::560582
30199,Year 2010-2011::560584
30200,Year 2010-2011::560586
30201,Year 2010-2011::560587
30202,Year 2010-2011::560590
30203,Year 2010-2011::560591
30204,Year 2010-2011::560592
30205,Year 2010-2011::560595
30206,Year 2010-2011::560596
30207,Year 2010-2011::560597
30208,Year 2010-2011::560598
30209,Year 2010-2011::560599
30210,Year 2010-2011::560601
30211,Year 2010-2011::560602
30212,Year 2010-2011::560603
30213,Year 2010-2011::560604
30214,Year 2010-2011::560605
30215,Year 2010-2011::560606
30216,Year 2010-2011::560607
30217,Year 2010-2011::560634
30218,Year 2010-2011::560635
30219,Year 2010-2011::560640
30220,Year 2010-2011::560641
30221,Year 2010-2011::560642
30222,Year 2010-2011::560644
30223,Year 2010-2011::560646
30224,Year 2010-2011::560648
30225,Year 2010-2011::560650
30226,Year 2010-2011::560686
30227,Year 2010-2011::560688
30228,Year 2010-2011::560689
30229,Year 2010-2011::560690
30230,Year 2010-2011::560691
30231,Year 2010-2011::560692
30232,Year 2010-2011::560693
30233,Year 2010-2011::560694
30234,Year 2010-2011::560695
30235,Year 2010-2011::560696
30236,Year 2010-2011::560697
30237,Year 2010-2011::560698
30238,Year 2010-2011::560700
30239,Year 2010-2011::560701
30240,Year 2010-2011::560710
30241,Year 2010-2011::560711
30242,Year 2010-2011::560712
30243,Year 2010-2011::560713
30244,Year 2010-2011::560714
30245,Year 2010-2011::560715
30246,Year 2010-2011::560716
30247,Year 2010-2011::560718
30248,Year 2010-2011::560720
30249,Year 2010-2011::560721
30250,Year 2010-2011::560723
30251,Year 2010-2011::560724
30252,Year 2010-2011::560725
30253,Year 2010-2011::560726
30254,Year 2010-2011::560727
30255,Year 2010-2011::560728
30256,Year 2010-2011::560729
30257,Year 2010-2011::560731
30258,Year 2010-2011::560732
30259,Year 2010-2011::560734
30260,Year 2010-2011::560736
30261,Year 2010-2011::560742
30262,Year 2010-2011::560754
30263,Year 2010-2011::560755
30264,Year 2010-2011::560772
30265,Year 2010-2011::560773
30266,Year 2010-2011::560775
30267,Year 2010-2011::560776
30268,Year 2010-2011::560777
30269,Year 2010-2011::560778
30270,Year 2010-2011::560779
30271,Year 2010-2011::560780
30272,Year 2010-2011::560781
30273,Year 2010-2011::560782
30274,Year 2010-2011::560783
30275,Year 2010-2011::560790
30276,Year 2010-2011::560791
30277,Year 2010-2011::560792
30278,Year 2010-2011::560805
30279,Year 2010-2011::560807
30280,Year 2010-2011::560820
30281,Year 2010-2011::560821
30282,Year 2010-2011::560824
30283,Year 2010-2011::560826
30284,Year 2010-2011::560827
30285,Year 2010-2011::560828
30286,Year 2010-2011::560829
30287,Year 2010-2011::560833
30288,Year 2010-2011::560834
30289,Year 2010-2011::560839
30290,Year 2010-2011::560841
30291,Year 2010-2011::560843
30292,Year 2010-2011::560844
30293,Year 2010-2011::560845
30294,Year 2010-2011::560853
30295,Year 2010-2011::560854
30296,Year 2010-2011::560856
30297,Year 2010-2011::560858
30298,Year 2010-2011::560859
30299,Year 2010-2011::560861
30300,Year 2010-2011::560862
30301,Year 2010-2011::560863
30302,Year 2010-2011::560864
30303,Year 2010-2011::560865
30304,Year 2010-2011::560868
30305,Year 2010-2011::560870
30306,Year 2010-2011::560871
30307,Year 2010-2011::560872
30308,Year 2010-2011::560873
30309,Year 2010-2011::560875
30310,Year 2010-2011::560876
30311,Year 2010-2011::560878
30312,Year 2010-2011::560879
30313,Year 2010-2011::560881
30314,Year 2010-2011::560882
30315,Year 2010-2011::560883
30316,Year 2010-2011::560884
30317,Year 2010-2011::560885
30318,Year 2010-2011::560886
30319,Year 2010-2011::560887
30320,Year 2010-2011::560888
30321,Year 2010-2011::560891
30322,Year 2010-2011::560892
30323,Year 2010-2011::560893
30324,Year 2010-2011::560894
30325,Year 2010-2011::560895
30326,Year 2010-2011::560896
30327,Year 2010-2011::560897
30328,Year 2010-2011::560900
30329,Year 2010-2011::560901
30330,Year 2010-2011::560906
30331,Year 2010-2011::560908
30332,Year 2010-2011::560911
30333,Year 2010-2011::560913
30334,Year 2010-2011::560914
30335,Year 2010-2011::560915
30336,Year 2010-2011::560916
30337,Year 2010-2011::560917
30338,Year 2010-2011::560918
30339,Year 2010-2011::560919
30340,Year 2010-2011::560920
30341,Year 2010-2011::560921
30342,Year 2010-2011::560922
30343,Year 2010-2011::560924
30344,Year 2010-2011::560925
30345,Year 2010-2011::560926
30346,Year 2010-2011::560927
30347,Year 2010-2011::560928
30348,Year 2010-2011::560929
30349,Year 2010-2011::560930
30350,Year 2010-2011::560931
30351,Year 2010-2011::560934
30352,Year 2010-2011::560937
30353,Year 2010-2011::560938
30354,Year 2010-2011::560942
30355,Year 2010-2011::560972
30356,Year 2010-2011::560974
30357,Year 2010-2011::560975
30358,Year 2010-2011::560976
30359,Year 2010-2011::560977
30360,Year 2010-2011::560978
30361,Year 2010-2011::560979
30362,Year 2010-2011::560980
30363,Year 2010-2011::560988
30364,Year 2010-2011::560989
30365,Year 2010-2011::560991
30366,Year 2010-2011::560992
30367,Year 2010-2011::560993
30368,Year 2010-2011::560994
30369,Year 2010-2011::560995
30370,Year 2010-2011::560996
30371,Year 2010-2011::560997
30372,Year 2010-2011::560998
30373,Year 2010-2011::560999
30374,Year 2010-2011::561000
30375,Year 2010-2011::561001
30376,Year 2010-2011::561002
30377,Year 2010-2011::561003
30378,Year 2010-2011::561004
30379,Year 2010-2011::561005
30380,Year 2010-2011::561006
30381,Year 2010-2011::561007
30382,Year 2010-2011::561008
30383,Year 2010-2011::561009
30384,Year 2010-2011::561010
30385,Year 2010-2011::561020
30386,Year 2010-2011::561021
30387,Year 2010-2011::561022
30388,Year 2010-2011::561023
30389,Year 2010-2011::561024
30390,Year 2010-2011::561025
30391,Year 2010-2011::561026
30392,Year 2010-2011::561027
30393,Year 2010-2011::561028
30394,Year 2010-2011::561029
30395,Year 2010-2011::561030
30396,Year 2010-2011::561031
30397,Year 2010-2011::561032
30398,Year 2010-2011::561033
30399,Year 2010-2011::561034
30400,Year 2010-2011::561035
30401,Year 2010-2011::561036
30402,Year 2010-2011::561037
30403,Year 2010-2011::561038
30404,Year 2010-2011::561039
30405,Year 2010-2011::561040
30406,Year 2010-2011::561042
30407,Year 2010-2011::561043
30408,Year 2010-2011::561044
30409,Year 2010-2011::561045
30410,Year 2010-2011::561046
30411,Year 2010-2011::561047
30412,Year 2010-2011::561048
30413,Year 2010-2011::561049
30414,Year 2010-2011::561050
30415,Year 2010-2011::561051
30416,Year 2010-2011::561052
30417,Year 2010-2011::561053
30418,Year 2010-2011::561054
30419,Year 2010-2011::561055
30420,Year 2010-2011::561056
30421,Year 2010-2011::561057
30422,Year 2010-2011::561058
30423,Year 2010-2011::561060
30424,Year 2010-2011::561062
30425,Year 2010-2011::561063
30426,Year 2010-2011::561064
30427,Year 2010-2011::561065
30428,Year 2010-2011::561066
30429,Year 2010-2011::561067
30430,Year 2010-2011::561068
30431,Year 2010-2011::561070
30432,Year 2010-2011::561071
30433,Year 2010-2011::561072
30434,Year 2010-2011::561073
30435,Year 2010-2011::561074
30436,Year 2010-2011::561075
30437,Year 2010-2011::561076
30438,Year 2010-2011::561077
30439,Year 2010-2011::561078
30440,Year 2010-2011::561079
30441,Year 2010-2011::561080
30442,Year 2010-2011::561081
30443,Year 2010-2011::561082
30444,Year 2010-2011::561084
30445,Year 2010-2011::561085
30446,Year 2010-2011::561087
30447,Year 2010-2011::561088
30448,Year 2010-2011::561089
30449,Year 2010-2011::561090
30450,Year 2010-2011::561091
30451,Year 2010-2011::561092
30452,Year 2010-2011::561093
30453,Year 2010-2011::561094
30454,Year 2010-2011::561095
30455,Year 2010-2011::561096
30456,Year 2010-2011::561097
30457,Year 2010-2011::561098
30458,Year 2010-2011::561099
30459,Year 2010-2011::561100
30460,Year 2010-2011::561101
30461,Year 2010-2011::561102
30462,Year 2010-2011::561105
30463,Year 2010-2011::561106
30464,Year 2010-2011::561109
30465,Year 2010-2011::561111
30466,Year 2010-2011::561112
30467,Year 2010-2011::561113
30468,Year 2010-2011::561114
30469,Year 2010-2011::561115
30470,Year 2010-2011::561116
30471,Year 2010-2011::561118
30472,Year 2010-2011::561119
30473,Year 2010-2011::561120
30474,Year 2010-2011::561125
30475,Year 2010-2011::561128
30476,Year 2010-2011::561132
30477,Year 2010-2011::561147
30478,Year 2010-2011::561170
30479,Year 2010-2011::561189
30480,Year 2010-2011::561190
30481,Year 2010-2011::561191
30482,Year 2010-2011::561192
30483,Year 2010-2011::561193
30484,Year 2010-2011::561194
30485,Year 2010-2011::561195
30486,Year 2010-2011::561196
30487,Year 2010-2011::561197
30488,Year 2010-2011::561199
30489,Year 2010-2011::561200
30490,Year 2010-2011::561201
30491,Year 2010-2011::561202
30492,Year 2010-2011::561203
30493,Year 2010-2011::561204
30494,Year 2010-2011::561205
30495,Year 2010-2011::561206
30496,Year 2010-2011::561207
30497,Year 2010-2011::561208
30498,Year 2010-2011::561209
30499,Year 2010-2011::561214
30500,Year 2010-2011::561217
30501,Year 2010-2011::561218
30502,Year 2010-2011::561219
30503,Year 2010-2011::561220
30504,Year 2010-2011::561221
30505,Year 2010-2011::561222
30506,Year 2010-2011::561223
30507,Year 2010-2011::561224
30508,Year 2010-2011::561226
30509,Year 2010-2011::561228
30510,Year 2010-2011::561231
30511,Year 2010-2011::561236
30512,Year 2010-2011::561241
30513,Year 2010-2011::561242
30514,Year 2010-2011::561243
30515,Year 2010-2011::561244
30516,Year 2010-2011::561245
30517,Year 2010-2011::561246
30518,Year 2010-2011::561247
30519,Year 2010-2011::561248
30520,Year 2010-2011::561257
30521,Year 2010-2011::561258
30522,Year 2010-2011::561259
30523,Year 2010-2011::561280
30524,Year 2010-2011::561284
30525,Year 2010-2011::561288
30526,Year 2010-2011::561295
30527,Year 2010-2011::561314
30528,Year 2010-2011::561320
30529,Year 2010-2011::561321
30530,Year 2010-2011::561322
30531,Year 2010-2011::561324
30532,Year 2010-2011::561325
30533,Year 2010-2011::561329
30534,Year 2010-2011::561330
30535,Year 2010-2011::561331
30536,Year 2010-2011::561332
30537,Year 2010-2011::561333
30538,Year 2010-2011::561334
30539,Year 2010-2011::561352
30540,Year 2010-2011::561353
30541,Year 2010-2011::561355
